1714825471.967756,14.509091,2
1714825472.002523,14.580519,2
1714825472.004578,14.651948,2
1714825472.005661,14.723377,2
1714825472.007750,14.794805,2
1714825472.009822,14.866234,2
1714825472.010911,14.937662,2
1714825472.013005,15.009091,2
1714825472.015132,15.075758,2
1714825472.016209,15.142424,2
1714825472.016237,15.209091,2
1714825472.019511,15.275758,2
1714825472.021350,15.342424,2
1714825472.022414,15.409091,2
1714825472.024516,15.475758,2
1714825472.056326,15.542424,2
1714825472.057373,15.609091,2
1714825472.059492,15.675758,2
1714825472.061612,15.742424,2
1714825472.061643,15.809091,2
1714825472.064699,15.875758,2
1714825472.066804,15.942424,2
1714825472.067871,16.009091,2
1714825472.069939,16.071591,2
1714825472.072009,16.134091,2
1714825472.073083,16.196591,2
1714825472.074172,16.259091,2
1714825472.076232,16.321591,2
1714825472.079352,16.384091,2
1714825472.079359,16.446591,2
1714825472.109912,16.509091,2
1714825472.111994,16.571591,2
1714825472.113041,16.634091,2
1714825472.114133,16.696591,2
1714825472.116223,16.759091,2
1714825472.117279,16.821591,2
1714825472.119371,16.884091,2
1714825472.121474,16.946591,2
1714825472.123583,17.009091,2
1714825472.123588,17.067914,2
1714825472.123589,17.126738,2
1714825472.123590,17.185561,2
1714825472.123591,17.244385,2
1714825472.123592,17.303209,2
1714825472.123594,17.362032,2
1714825472.123595,17.420856,2
1714825472.123596,17.479679,2
1714825472.123597,17.538503,2
1714825472.123598,17.597326,2
1714825472.123599,17.656150,2
1714825472.123600,17.714973,2
1714825472.123601,17.773797,2
1714825472.123602,17.832620,2
1714825472.123603,17.891444,2
1714825472.176219,17.950267,2
1714825472.178209,18.009091,2
1714825472.179280,18.064646,2
1714825472.181373,18.120202,2
1714825472.183441,18.175758,2
1714825472.184512,18.231313,2
1714825472.186590,18.286869,2
1714825472.188680,18.342424,2
1714825472.191803,18.397980,2
1714825472.191835,18.453535,2
1714825472.194134,18.509091,2
1714825472.196956,18.564646,2
1714825472.196993,18.620202,2
1714825472.199088,18.675758,2
1714825472.201282,18.731313,2
1714825472.201302,18.786869,2
1714825472.203389,18.842424,2
1714825472.230242,18.897980,2
1714825472.230287,18.953535,2
1714825472.233320,19.009091,2
1714825472.235510,19.061722,2
1714825472.235555,19.114354,2
1714825472.238614,19.166986,2
1714825472.240816,19.219617,2
1714825472.240863,19.272249,2
1714825472.244338,19.324880,2
1714825472.245693,19.377512,2
1714825472.246205,19.430144,2
1714825472.248328,19.482775,2
1714825472.251970,19.535407,2
1714825472.252026,19.588038,2
1714825472.253176,19.640670,2
1714825472.255598,19.693301,2
1714825472.255627,19.745933,2
1714825472.258651,19.798565,2
1714825472.283940,19.851196,2
1714825472.285156,19.903828,2
1714825472.286227,19.956459,2
1714825472.288438,20.009091,2
1714825472.290491,20.059091,2
1714825472.293621,20.109091,2
1714825472.293681,20.159091,2
1714825472.295708,20.209091,2
1714825472.296756,20.259091,2
1714825472.298821,20.309091,2
1714825472.300895,20.359091,2
1714825472.301983,20.409091,2
1714825472.304135,20.459091,2
1714825472.305154,20.509091,2
1714825472.306222,20.559091,2
1714825472.308325,20.609091,2
1714825472.310416,20.659091,2
1714825472.311495,20.709091,2
1714825472.313691,20.759091,2
1714825472.337980,20.809091,2
1714825472.338032,20.859091,2
1714825472.340255,20.909091,2
1714825472.342425,20.959091,2
1714825472.342463,21.009091,2
1714825472.345575,21.056710,2
1714825472.347608,21.104329,2
1714825472.347652,21.151948,2
1714825472.350900,21.199567,2
1714825472.352885,21.247186,2
1714825472.353920,21.294805,2
1714825472.355966,21.342424,2
1714825472.358122,21.390043,2
1714825472.358158,21.437662,2
1714825472.360201,21.485281,2
1714825472.362316,21.532900,2
1714825472.362349,21.580519,2
1714825472.365384,21.628139,2
1714825472.367764,21.675758,2
1714825472.367802,21.723377,2
1714825472.393058,21.770996,2
1714825472.393110,21.818615,2
1714825472.395118,21.866234,2
1714825472.397429,21.913853,2
1714825472.400679,21.961472,2
1714825472.400721,22.009091,2
1714825472.402891,22.054545,2
1714825472.403975,22.100000,2
1714825472.406054,22.145455,2
1714825472.408154,22.190909,2
1714825472.408204,22.236364,2
1714825472.410240,22.281818,2
1714825472.412320,22.327273,2
1714825472.413386,22.372727,2
1714825472.415461,22.418182,2
1714825472.417534,22.463636,2
1714825472.420602,22.509091,2
1714825472.420636,22.554545,2
1714825472.422695,22.600000,2
1714825472.423996,22.645455,2
1714825472.427129,22.690909,2
1714825472.447354,22.736364,2
1714825472.449486,22.781818,2
1714825472.449532,22.827273,2
1714825472.452640,22.872727,2
1714825472.455058,22.918182,2
1714825472.457133,22.963636,2
1714825472.457166,23.009091,2
1714825472.459335,23.052569,2
1714825472.459379,23.096047,2
1714825472.462363,23.139526,2
1714825472.464659,23.183004,2
1714825472.465728,23.226482,2
1714825472.467273,23.269960,2
1714825472.469395,23.313439,2
1714825472.469426,23.356917,2
1714825472.472539,23.400395,2
1714825472.474674,23.443874,2
1714825472.474717,23.487352,2
1714825472.478081,23.530830,2
1714825472.479166,23.574308,2
1714825472.479204,23.617787,2
1714825472.482591,23.661265,2
1714825472.500669,23.704743,2
1714825472.502785,23.748221,2
1714825472.504906,23.791700,2
1714825472.506044,23.835178,2
1714825472.509384,23.878656,2
1714825472.510607,23.922134,2
1714825472.512681,23.965613,2
1714825472.515843,24.009091,2
1714825472.517912,24.050758,2
1714825472.517948,24.092424,2
1714825472.519977,24.134091,2
1714825472.521091,24.175758,2
1714825472.522155,24.217424,2
1714825472.524238,24.259091,2
1714825472.525311,24.300758,2
1714825472.527407,24.342424,2
1714825472.529489,24.384091,2
1714825472.532863,24.425758,2
1714825472.532907,24.467424,2
1714825472.534928,24.509091,2
1714825472.535994,24.550758,2
1714825472.537208,24.592424,2
1714825472.539324,24.634091,2
1714825472.553363,24.675758,2
1714825472.559961,24.717424,2
1714825472.560010,24.759091,2
1714825472.560062,24.800758,2
1714825472.563053,24.842424,2
1714825472.568540,24.884091,2
1714825472.568583,24.925758,2
1714825472.568614,24.967424,2
1714825472.573750,25.009091,2
1714825472.573813,25.049091,2
1714825472.573845,25.089091,2
1714825472.577916,25.129091,2
1714825472.577947,25.169091,2
1714825472.582246,25.209091,2
1714825472.582281,25.249091,2
1714825472.582305,25.289091,2
1714825472.586440,25.329091,2
1714825472.586477,25.369091,2
1714825472.591901,25.409091,2
1714825472.591947,25.449091,2
1714825472.591976,25.489091,2
1714825472.592016,25.529091,2
1714825472.597026,25.569091,2
1714825472.597063,25.609091,2
1714825472.610637,25.649091,2
1714825472.614900,25.689091,2
1714825472.619270,25.729091,2
1714825472.624789,25.769091,2
1714825472.628848,25.809091,2
1714825472.633411,25.849091,2
1714825472.638899,25.889091,2
1714825472.647445,25.929091,2
1714825472.647505,25.969091,2
1714825472.652477,26.009091,2
1714825472.661083,26.047552,2
1714825472.661127,26.086014,2
1714825472.666493,26.124476,2
1714825472.670623,26.162937,2
1714825472.676004,26.201399,2
1714825472.681097,26.239860,2
1714825472.684607,26.278322,2
1714825472.689591,26.316783,2
1714825472.695049,26.355245,2
1714825472.703560,26.393706,2
1714825472.703631,26.432168,2
1714825472.707641,26.470629,2
1714825472.717136,26.509091,2
1714825472.721551,26.547552,2
1714825472.721584,26.586014,2
1714825472.726693,26.624476,2
1714825472.735240,26.662937,2
1714825472.735293,26.701399,2
1714825472.740701,26.739860,2
1714825472.745825,26.778322,2
1714825472.749230,26.816783,2
1714825472.754679,26.855245,2
1714825472.759798,26.893706,2
1714825472.763238,26.932168,2
1714825472.768594,26.970629,2
1714825472.773687,27.009091,2
1714825472.778060,27.046128,2
1714825472.787530,27.083165,2
1714825472.787579,27.120202,2
1714825472.791638,27.157239,2
1714825472.797058,27.194276,2
1714825472.802086,27.231313,2
1714825472.805547,27.268350,2
1714825472.810591,27.305387,2
1714825472.815169,27.342424,2
1714825472.819661,27.379461,2
1714825472.824860,27.416498,2
1714825472.828250,27.453535,2
1714825472.833688,27.490572,2
1714825472.838809,27.527609,2
1714825472.842225,27.564646,2
1714825472.848013,27.601684,2
1714825472.856545,27.638721,2
1714825472.856599,27.675758,2
1714825472.861634,27.712795,2
1714825472.870124,27.749832,2
1714825472.875510,27.786869,2
1714825472.875551,27.823906,2
1714825472.880623,27.860943,2
1714825472.884969,27.897980,2
1714825472.889040,27.935017,2
1714825472.894456,27.972054,2
1714825472.898501,28.009091,2
1714825472.903841,28.044805,2
1714825472.908984,28.080519,2
1714825472.912392,28.116234,2
1714825472.917490,28.151948,2
1714825472.922901,28.187662,2
1714825472.926961,28.223377,2
1714825472.931752,28.259091,2
1714825472.936849,28.294805,2
1714825472.940825,28.330519,2
1714825472.945366,28.366234,2
1714825472.949799,28.401948,2
1714825472.954984,28.437662,2
1714825472.959418,28.473377,2
1714825472.963627,28.509091,2
1714825472.973322,28.544805,2
1714825472.973380,28.580519,2
1714825472.982829,28.616234,2
1714825472.988059,28.651948,2
1714825472.988106,28.687662,2
1714825472.991348,28.723377,2
1714825473.001998,28.759091,2
1714825473.002068,28.794805,2
1714825473.010596,28.830519,2
1714825473.010643,28.866234,2
1714825473.015670,28.901948,2
1714825473.024440,28.937662,2
1714825473.024495,28.973377,2
1714825473.030055,29.009091,2
1714825473.034089,29.043574,2
1714825473.038762,29.078056,2
1714825473.043665,29.112539,2
1714825473.052345,29.147022,2
1714825473.052386,29.181505,2
1714825473.057138,29.215987,2
1714825473.061956,29.250470,2
1714825473.066853,29.284953,2
1714825473.070617,29.319436,2
1714825473.080291,29.353918,2
1714825473.080353,29.388401,2
1714825473.084889,29.422884,2
1714825473.089977,29.457367,2
1714825473.094526,29.491850,2
1714825473.103590,29.526332,2
1714825473.108167,29.560815,2
1714825473.108216,29.595298,2
1714825473.112760,29.629781,2
1714825473.117902,29.664263,2
1714825473.122210,29.698746,2
1714825473.126714,29.733229,2
1714825473.131969,29.767712,2
1714825473.136203,29.802194,2
1714825473.145617,29.836677,2
1714825473.150800,29.871160,2
1714825473.150858,29.905643,2
1714825473.159218,29.940125,2
1714825473.164697,29.974608,2
1714825473.164756,30.009091,2
1714825473.168896,30.042424,2
1714825473.173431,30.075758,2
1714825473.177852,30.109091,2
1714825473.187420,30.142424,2
1714825473.191504,30.175758,2
1714825473.191558,30.209091,2
1714825473.202121,30.242424,2
1714825473.202171,30.275758,2
1714825473.210783,30.309091,2
1714825473.210837,30.342424,2
1714825473.215871,30.375758,2
1714825473.219474,30.409091,2
1714825473.225079,30.442424,2
1714825473.230065,30.475758,2
1714825473.238654,30.509091,2
1714825473.238697,30.542424,2
1714825473.243687,30.575758,2
1714825473.252292,30.609091,2
1714825473.252356,30.642424,2
1714825473.257839,30.675758,2
1714825473.261945,30.709091,2
1714825473.266260,30.742424,2
1714825473.271710,30.775758,2
1714825473.280202,30.809091,2
1714825473.280253,30.842424,2
1714825473.285660,30.875758,2
1714825473.294243,30.909091,2
1714825473.298816,30.942424,2
1714825473.298857,30.975758,2
1714825473.308988,31.009091,2
1714825473.309062,31.041349,2
1714825473.313749,31.073607,2
1714825473.317580,31.105865,2
1714825473.323138,31.138123,2
1714825473.331680,31.170381,2
1714825473.331736,31.202639,2
1714825473.336835,31.234897,2
1714825473.340274,31.267155,2
1714825473.345817,31.299413,2
1714825473.350942,31.331672,2
1714825473.354417,31.363930,2
1714825473.359587,31.396188,2
1714825473.365017,31.428446,2
1714825473.373609,31.460704,2
1714825473.373671,31.492962,2
1714825473.378650,31.525220,2
1714825473.387275,31.557478,2
1714825473.387328,31.589736,2
1714825473.392810,31.621994,2
1714825473.396914,31.654252,2
1714825473.405489,31.686510,2
1714825473.405540,31.718768,2
1714825473.416035,31.751026,2
1714825473.416075,31.783284,2
1714825473.424209,31.815543,2
1714825473.429760,31.847801,2
1714825473.429803,31.880059,2
1714825473.433812,31.912317,2
1714825473.438355,31.944575,2
1714825473.443842,31.976833,2
1714825473.447880,32.009091,2
1714825473.457535,32.040341,2
1714825473.457552,32.071591,2
1714825473.466799,32.102841,2
1714825473.466819,32.134091,2
1714825473.471846,32.165341,2
1714825473.480060,32.196591,2
1714825473.480082,32.227841,2
1714825473.485177,32.259091,2
1714825473.494283,32.290341,2
1714825473.494302,32.321591,2
1714825473.499367,32.352841,2
1714825473.508655,32.384091,2
1714825473.508669,32.415341,2
1714825473.513665,32.446591,2
1714825473.522778,32.477841,2
1714825473.526903,32.509091,2
1714825473.526918,32.540341,2
1714825473.532047,32.571591,2
1714825473.536259,32.602841,2
1714825473.545273,32.634091,2
1714825473.545283,32.665341,2
1714825473.554548,32.696591,2
1714825473.554563,32.727841,2
1714825473.563643,32.759091,2
1714825473.564716,32.790341,2
1714825473.570224,32.821591,2
1714825473.576871,32.852841,2
1714825473.580963,32.884091,2
1714825473.586014,32.915341,2
1714825473.590113,32.946591,2
1714825473.594193,32.977841,2
1714825473.599268,33.009091,2
1714825473.599270,33.039394,2
1714825473.599271,33.069697,2
1714825473.599272,33.100000,2
1714825473.599273,33.130303,2
1714825473.599274,33.160606,2
1714825473.599274,33.190909,2
1714825473.599301,33.221212,2
1714825473.599302,33.251515,2
1714825473.599302,33.281818,2
1714825473.599303,33.312121,2
1714825473.599303,33.342424,2
1714825473.599304,33.372727,2
1714825473.599304,33.403030,2
1714825473.599305,33.433333,2
1714825473.599305,33.463636,2
1714825473.599306,33.493939,2
1714825473.599306,33.524242,2
1714825473.599307,33.554545,2
1714825473.599307,33.584848,2
1714825473.599308,33.615152,2
1714825473.599308,33.645455,2
1714825473.599309,33.675758,2
1714825473.599309,33.706061,2
1714825473.599310,33.736364,2
1714825473.599310,33.766667,2
1714825473.599311,33.796970,2
1714825473.599311,33.827273,2
1714825473.599312,33.857576,2
1714825473.599312,33.887879,2
1714825473.599313,33.918182,2
1714825473.599313,33.948485,2
1714825473.660446,33.978788,2
1714825473.660500,34.009091,2
1714825473.664992,34.038503,2
1714825473.670082,34.067914,2
1714825473.674525,34.097326,2
1714825473.683476,34.126738,2
1714825473.688525,34.156150,2
1714825473.688568,34.185561,2
1714825473.693101,34.214973,2
1714825473.701792,34.244385,2
1714825473.701931,34.273797,2
1714825473.707013,34.303209,2
1714825473.711619,34.332620,2
1714825473.715586,34.362032,2
1714825473.721093,34.391444,2
1714825473.729246,34.420856,2
1714825473.735060,34.450267,2
1714825473.735122,34.479679,2
1714825473.739980,34.509091,2
1714825473.743666,34.538503,2
1714825473.748629,34.567914,2
1714825473.753193,34.597326,2
1714825473.757787,34.626738,2
1714825473.763067,34.656150,2
1714825473.768104,34.685561,2
1714825473.771790,34.714973,2
1714825473.776810,34.744385,2
1714825473.781915,34.773797,2
1714825473.785586,34.803209,2
1714825473.790739,34.832620,2
1714825473.795256,34.862032,2
1714825473.799921,34.891444,2
1714825473.809504,34.920856,2
1714825473.809552,34.950267,2
1714825473.818106,34.979679,2
1714825473.822607,35.009091,2
1714825473.822662,35.037662,2
1714825473.828061,35.066234,2
1714825473.836805,35.094805,2
1714825473.836859,35.123377,2
1714825473.842093,35.151948,2
1714825473.846550,35.180519,2
1714825473.850753,35.209091,2
1714825473.860515,35.237662,2
1714825473.860585,35.266234,2
1714825473.865173,35.294805,2
1714825473.874818,35.323377,2
1714825473.874861,35.351948,2
1714825473.878957,35.380519,2
1714825473.888594,35.409091,2
1714825473.888642,35.437662,2
1714825473.897313,35.466234,2
1714825473.897362,35.494805,2
1714825473.902847,35.523377,2
1714825473.907152,35.551948,2
1714825473.911530,35.580519,2
1714825473.916772,35.609091,2
1714825473.925393,35.637662,2
1714825473.925442,35.666234,2
1714825473.934999,35.694805,2
1714825473.935037,35.723377,2
1714825473.940072,35.751948,2
1714825473.943634,35.780519,2
1714825473.953489,35.809091,2
1714825473.957534,35.837662,2
1714825473.962974,35.866234,2
1714825473.963026,35.894805,2
1714825473.968027,35.923377,2
1714825473.971665,35.951948,2
1714825473.976609,35.980519,2
1714825473.981133,36.009091,2
1714825473.985612,36.036869,2
1714825473.990759,36.064646,2
1714825473.995130,36.092424,2
1714825473.999655,36.120202,2
1714825474.004993,36.147980,2
1714825474.009210,36.175758,2
1714825474.013552,36.203535,2
1714825474.018861,36.231313,2
1714825474.027299,36.259091,2
1714825474.027349,36.286869,2
1714825474.032523,36.314646,2
1714825474.038005,36.342424,2
1714825474.042074,36.370202,2
1714825474.046633,36.397980,2
1714825474.050561,36.425758,2
1714825474.056027,36.453535,2
1714825474.064609,36.481313,2
1714825474.064655,36.509091,2
1714825474.069713,36.536869,2
1714825474.078226,36.564646,2
1714825474.078272,36.592424,2
1714825474.083657,36.620202,2
1714825474.088835,36.647980,2
1714825474.092272,36.675758,2
1714825474.098005,36.703535,2
1714825474.102960,36.731313,2
1714825474.106595,36.759091,2
1714825474.111538,36.786869,2
1714825474.117092,36.814646,2
1714825474.125701,36.842424,2
1714825474.125771,36.870202,2
1714825474.130932,36.897980,2
1714825474.134356,36.925758,2
1714825474.139909,36.953535,2
1714825474.144999,36.981313,2
1714825474.148461,37.009091,2
1714825474.153627,37.036118,2
1714825474.158483,37.063145,2
1714825474.162953,37.090172,2
1714825474.168038,37.117199,2
1714825474.172483,37.144226,2
1714825474.176677,37.171253,2
1714825474.185173,37.198280,2
1714825474.185219,37.225307,2
1714825474.190717,37.252334,2
1714825474.199160,37.279361,2
1714825474.199204,37.306388,2
1714825474.204694,37.333415,2
1714825474.214097,37.360442,2
1714825474.214149,37.387469,2
1714825474.218407,37.414496,2
1714825474.228001,37.441523,2
1714825474.228053,37.468550,2
1714825474.233007,37.495577,2
1714825474.237643,37.522604,2
1714825474.246123,37.549631,2
1714825474.251604,37.576658,2
1714825474.251643,37.603686,2
1714825474.255680,37.630713,2
1714825474.265255,37.657740,2
1714825474.265337,37.684767,2
1714825474.269789,37.711794,2
1714825474.274821,37.738821,2
1714825474.279134,37.765848,2
1714825474.283578,37.792875,2
1714825474.293066,37.819902,2
1714825474.293114,37.846929,2
1714825474.302177,37.873956,2
1714825474.306586,37.900983,2
1714825474.306629,37.928010,2
1714825474.311735,37.955037,2
1714825474.320545,37.982064,2
1714825474.320586,38.009091,2
1714825474.325970,38.035407,2
1714825474.331092,38.061722,2
1714825474.334475,38.088038,2
1714825474.339593,38.114354,2
1714825474.345005,38.140670,2
1714825474.349070,38.166986,2
1714825474.353482,38.193301,2
1714825474.358586,38.219617,2
1714825474.363023,38.245933,2
1714825474.368050,38.272249,2
1714825474.372502,38.298565,2
1714825474.376545,38.324880,2
1714825474.381927,38.351196,2
1714825474.387092,38.377512,2
1714825474.390400,38.403828,2
1714825474.395555,38.430144,2
1714825474.400890,38.456459,2
1714825474.405053,38.482775,2
1714825474.409330,38.509091,2
1714825474.413458,38.535407,2
1714825474.418783,38.561722,2
1714825474.423921,38.588038,2
1714825474.427180,38.614354,2
1714825474.432583,38.640670,2
1714825474.441114,38.666986,2
1714825474.446614,38.693301,2
1714825474.446645,38.719617,2
1714825474.455651,38.745933,2
1714825474.461100,38.772249,2
1714825474.461149,38.798565,2
1714825474.465172,38.824880,2
1714825474.469706,38.851196,2
1714825474.474773,38.877512,2
1714825474.479183,38.903828,2
1714825474.483616,38.930144,2
1714825474.493208,38.956459,2
1714825474.493268,38.982775,2
1714825474.497680,39.009091,2
1714825474.507234,39.034732,2
1714825474.507305,39.060373,2
1714825474.511838,39.086014,2
1714825474.516895,39.111655,2
1714825474.520516,39.137296,2
1714825474.526080,39.162937,2
1714825474.534751,39.188578,2
1714825474.534824,39.214219,2
1714825474.539811,39.239860,2
1714825474.544302,39.265501,2
1714825474.548795,39.291142,2
1714825474.553953,39.316783,2
1714825474.558376,39.342424,2
1714825474.562589,39.368065,2
1714825474.572250,39.393706,2
1714825474.572308,39.419347,2
1714825474.576825,39.444988,2
1714825474.586507,39.470629,2
1714825474.586549,39.496270,2
1714825474.590609,39.521911,2
1714825474.595288,39.547552,2
1714825474.601859,39.573193,2
1714825474.606928,39.598834,2
1714825474.610329,39.624476,2
1714825474.615515,39.650117,2
1714825474.621017,39.675758,2
1714825474.624172,39.701399,2
1714825474.629284,39.727040,2
1714825474.633434,39.752681,2
1714825474.639004,39.778322,2
1714825474.639062,39.803963,2
1714825474.644125,39.829604,2
1714825474.644183,39.855245,2
1714825474.644230,39.880886,2
1714825474.644262,39.906527,2
1714825474.644300,39.932168,2
1714825474.644372,39.957809,2
1714825474.644408,39.983450,2
1714825474.644443,40.009091,2
1714825474.644518,40.034091,2
1714825474.644558,40.059091,2
1714825474.644594,40.084091,2
1714825474.644630,40.109091,2
1714825474.644672,40.134091,2
1714825474.644705,40.159091,2
1714825474.644739,40.184091,2
1714825474.644780,40.209091,2
1714825474.644811,40.234091,2
1714825474.644840,40.259091,2
1714825474.644869,40.284091,2
1714825474.644894,40.309091,2
1714825474.644928,40.334091,2
1714825474.644955,40.359091,2
1714825474.644983,40.384091,2
1714825474.645004,40.409091,2
1714825474.645025,40.434091,2
1714825474.645049,40.459091,2
1714825474.645067,40.484091,2
1714825474.645084,40.509091,2
1714825474.647607,40.534091,2
1714825474.661576,40.559091,2
1714825474.661631,40.584091,2
1714825474.671312,40.609091,2
1714825474.671367,40.634091,2
1714825474.675804,40.659091,2
1714825474.680931,40.684091,2
1714825474.689406,40.709091,2
1714825474.689456,40.734091,2
1714825474.700030,40.759091,2
1714825474.700082,40.784091,2
1714825474.704085,40.809091,2
1714825474.713541,40.834091,2
1714825474.713591,40.859091,2
1714825474.717738,40.884091,2
1714825474.727334,40.909091,2
1714825474.727396,40.934091,2
1714825474.731922,40.959091,2
1714825474.741459,40.984091,2
1714825474.741493,41.009091,2
1714825474.745604,41.033481,2
1714825474.755169,41.057871,2
1714825474.755220,41.082262,2
1714825474.759920,41.106652,2
1714825474.764889,41.131042,2
1714825474.768409,41.155432,2
1714825474.773940,41.179823,2
1714825474.778951,41.204213,2
1714825474.782380,41.228603,2
1714825474.787459,41.252993,2
1714825474.792921,41.277384,2
1714825474.797062,41.301774,2
1714825474.801455,41.326164,2
1714825474.806588,41.350554,2
1714825474.816009,41.374945,2
1714825474.820180,41.399335,2
1714825474.820227,41.423725,2
1714825474.824524,41.448115,2
1714825474.835072,41.472506,2
1714825474.835123,41.496896,2
1714825474.843607,41.521286,2
1714825474.843658,41.545676,2
1714825474.848775,41.570067,2
1714825474.857406,41.594457,2
1714825474.857463,41.618847,2
1714825474.862989,41.643237,2
1714825474.867110,41.667627,2
1714825474.871719,41.692018,2
1714825474.875719,41.716408,2
1714825474.885362,41.740798,2
1714825474.885410,41.765188,2
1714825474.889861,41.789579,2
1714825474.894959,41.813969,2
1714825474.899438,41.838359,2
1714825474.903541,41.862749,2
1714825474.913073,41.887140,2
1714825474.918052,41.911530,2
1714825474.918106,41.935920,2
1714825474.922682,41.960310,2
1714825474.927651,41.984701,2
1714825474.936240,42.009091,2
1714825474.936360,42.032900,2
1714825474.941687,42.056710,2
1714825474.950252,42.080519,2
1714825474.950309,42.104329,2
1714825474.955715,42.128139,2
1714825474.964138,42.151948,2
1714825474.969626,42.175758,2
1714825474.969673,42.199567,2
1714825474.978092,42.223377,2
1714825474.983567,42.247186,2
1714825474.983605,42.270996,2
1714825474.987656,42.294805,2
1714825474.996140,42.318615,2
1714825475.001633,42.342424,2
1714825475.001700,42.366234,2
1714825475.006732,42.390043,2
1714825475.010176,42.413853,2
1714825475.015629,42.437662,2
1714825475.020729,42.461472,2
1714825475.029305,42.485281,2
1714825475.029365,42.509091,2
1714825475.038939,42.532900,2
1714825475.038996,42.556710,2
1714825475.044035,42.580519,2
1714825475.048540,42.604329,2
1714825475.058110,42.628139,2
1714825475.058154,42.651948,2
1714825475.062101,42.675758,2
1714825475.066504,42.699567,2
1714825475.071646,42.723377,2
1714825475.077052,42.747186,2
1714825475.085528,42.770996,2
1714825475.085599,42.794805,2
1714825475.090725,42.818615,2
1714825475.095082,42.842424,2
1714825475.099191,42.866234,2
1714825475.103647,42.890043,2
1714825475.108693,42.913853,2
1714825475.117225,42.937662,2
1714825475.117273,42.961472,2
1714825475.127844,42.985281,2
1714825475.127888,43.009091,2
1714825475.131868,43.032347,2
1714825475.136375,43.055603,2
1714825475.146001,43.078858,2
1714825475.146055,43.102114,2
1714825475.151017,43.125370,2
1714825475.155614,43.148626,2
1714825475.164145,43.171882,2
1714825475.169655,43.195137,2
1714825475.169698,43.218393,2
1714825475.173768,43.241649,2
1714825475.178247,43.264905,2
1714825475.183812,43.288161,2
1714825475.188097,43.311416,2
1714825475.192428,43.334672,2
1714825475.197770,43.357928,2
